Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Advanced Microeconomics Analysis - 49451 - ECO 413 - 010,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Ernest Kong-Wah  Lai (P),,,,,,,
Econometrics I - 42160 - ECO 415 - 010,Class,4:30 pm - 5:45 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Larry W  Taylor (P),,,,,,,
Industrial Organization - 49452 - ECO 456 - 010,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Recitation,Mary E.  Deily (P),,,,,,,
Special Topics in Economics - 41534 - ECO 492 - 010,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,James A.  Dearden (P),,,,,,,
Independent Studies - 46202 - ECO 492 - 017,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,James A.  Dearden (P),,,,,,,
Directed Readings - 46224 - ECO 492 - 018,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,James A.  Dearden (P),,,,,,,
Special Topics in Economics - 46243 - ECO 492 - 021,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,James A.  Dearden (P),,,,,,,
Doctoral Pre-Dissertation Research Project - Independent Study - 47647 - ECO 493 - 010,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Chad   Meyerhoefer (P),,,,,,,
Applied Microeconomics - 48884 - ECO 495 - 010,Class,2:35 pm - 3:50 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Oleksandr   Nikolsko Rzhevskyy (P),,,,,,,
Special Topics - 48923 - ECO 495 - 012,Class,9:20 am - 10:35 am,TR,TBA,"Apr 10, 2014 - Aug 25, 2014",Lecture,Teaching   Staff (P),,,,,,,
Dissertation - 41728 - ECO 499 - 010,Class,TBA,Â ,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Chad   Meyerhoefer (P),,,,,,,
