Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Chemistry Research - 44682 - CHM 421 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,James E.  Roberts (P),,,,,,,
Chemistry Research - 44683 - CHM 421 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Keith J.  Schray (P),,,,,,,
Chemistry Research - 44684 - CHM 421 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Dmitri V.  Vezenov (P),,,,,,,
Chemistry Research - 44685 - CHM 421 - 026,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,David T.  Moore (P),,,,,,,
Chemistry Research - 47906 - CHM 421 - 027,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Damien   Thevenin (P),,,,,,,
Chemistry Research - 49572 - CHM 421 - 028,,,,,,,,,,,,,,
Contemporary Topics in Analytical Chemistry - 48937 - CHM 431 - 010,,,,,,,,,,,,,,
Analytical Chemistry - 47269 - CHM 438 - 010,,,,,,,,,,,,,,
Solid-State Chemistry - 49135 - CHM 443 - 010,,,,,,,,,,,,,,
"Molecular Structure, Bonding and Dynamics - 47390 - CHM 444 - 010",,,,,,,,,,,,,,
Advanced Organic Chemistry - 47393 - CHM 452 - 010,,,,,,,,,,,,,,
Lipids and Membranes - 49137 - CHM 472 - 010,,,,,,,,,,,,,,
Topics In Biochemistry - Molecular BioPhysics - 48707 - CHM 477 - 060,,,,,,,,,,,,,,
Chemistry Seminar - 40101 - CHM 481 - 010,,,,,,,,,,,,,,
Emulsion Polymers - 49225 - CHM 483 - 010,,,,,,,,,,,,,,
Thesis - 40767 - CHM 490 - 010,,,,,,,,,,,,,,
Quantum Chemistry - 49139 - CHM 494 - 010,,,,,,,,,,,,,,
Dissertation - 40768 - CHM 499 - 010,,,,,,,,,,,,,,
Dissertation - 47429 - CHM 499 - 011,,,,,,,,,,,,,,
Dissertation - 47438 - CHM 499 - 012,,,,,,,,,,,,,,
Dissertation - 47439 - CHM 499 - 013,,,,,,,,,,,,,,
Dissertation - 47440 - CHM 499 - 014,,,,,,,,,,,,,,
Dissertation - 47444 - CHM 499 - 015,,,,,,,,,,,,,,
Dissertation - 47447 - CHM 499 - 016,,,,,,,,,,,,,,
Dissertation - 47449 - CHM 499 - 017,,,,,,,,,,,,,,
Dissertation - 47451 - CHM 499 - 018,,,,,,,,,,,,,,
Dissertation - 47452 - CHM 499 - 019,,,,,,,,,,,,,,
Dissertation - 47910 - CHM 499 - 021,,,,,,,,,,,,,,
Dissertation - 47911 - CHM 499 - 022,,,,,,,,,,,,,,
