Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Undergraduate Research - 40931 - BIOS 391 - 021,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jeffrey A.  Sands (P),,,,,,,
Undergraduate Research - 41062 - BIOS 391 - 022,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jill E.  Schneider (P),,,,,,,
Undergraduate Research - 40930 - BIOS 391 - 023,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Neal G.  Simon (P),,,,,,,
Undergraduate Research - 40929 - BIOS 391 - 024,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jennifer   Swann (P),,,,,,,
Undergraduate Research - 40926 - BIOS 391 - 025,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Vassie C.  Ware (P),,,,,,,
Undergraduate Research - 41063 - BIOS 391 - 026,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Robert V.  Skibbens (P),,,,,,,
Undergraduate Research - 41280 - BIOS 391 - 027,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Amber M.  Rice (P),,,,,,,
Undergraduate Research - 49149 - BIOS 391 - 028,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Undergraduate Research - 41657 - BIOS 391 - 029,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Mary Kathryn   Iovine (P),,,,,,,
Undergraduate Research - 49148 - BIOS 391 - 030,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Undergraduate Research - 48671 - BIOS 391 - 031,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Julie   Haas (P),,,,,,,
Undergraduate Research - 43240 - BIOS 391 - 032,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,R. Michael   Burger (P),,,,,,,
Thesis - 40743 - BIOS 393 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Michael R.  Kuchka (P),,,,,,,
Thesis - 41064 - BIOS 393 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Matthias Maria  Falk (P),,,,,,,
